
time;gfx;gFy;gFz;Bx;By;Bz;
10,7420;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,7480;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,7560;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,7670;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,7740;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,7830;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,7930;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,8030;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,8130;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,8230;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,8330;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,8430;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,8530;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
10,8580;0,0254;-0,0059;0,9811;27,0000;3,5000;46,0000;
10,8630;0,0254;-0,0059;0,9811;27,0000;3,5000;46,0000;
10,8730;0,0254;-0,0059;0,9811;27,0000;3,5000;46,0000;
10,8840;0,0254;-0,0059;0,9811;27,0000;3,5000;46,0000;
10,8850;0,0254;-0,0059;0,9811;27,0000;3,5000;46,0000;
10,8930;0,0254;-0,0059;0,9811;27,0000;3,5000;46,0000;
10,9030;0,0254;-0,0059;0,9811;27,0000;3,5000;46,0000;
10,9130;0,0254;-0,0059;0,9811;27,0000;3,5000;46,0000;
10,9230;0,0254;-0,0059;0,9811;27,0000;3,5000;46,0000;
10,9330;0,0254;-0,0059;0,9811;27,0000;3,5000;46,0000;
10,9410;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
10,9430;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
10,9450;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
10,9620;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
10,9730;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
10,9830;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
10,9930;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
11,0030;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
11,0130;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
11,0230;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
11,0330;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
11,0440;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
11,0530;0,0176;-0,1407;0,9890;27,0000;3,5000;46,0000;
11,0580;0,0176;-0,1407;0,9890;26,5000;4,2500;44,7500;
11,0630;0,0176;-0,1407;0,9890;26,5000;4,2500;44,7500;
11,0730;0,0176;-0,1407;0,9890;26,5000;4,2500;44,7500;
11,0870;0,0176;-0,1407;0,9890;26,5000;4,2500;44,7500;
11,0930;0,0176;-0,1407;0,9890;26,5000;4,2500;44,7500;
11,1030;0,0176;-0,1407;0,9890;26,5000;4,2500;44,7500;
11,1130;0,0176;-0,1407;0,9890;26,5000;4,2500;44,7500;
11,1230;0,0176;-0,1407;0,9890;26,5000;4,2500;44,7500;
11,1330;0,0176;-0,1407;0,9890;26,5000;4,2500;44,7500;
11,1420;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,1430;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,1440;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,1530;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,1630;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,1780;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,1850;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,1960;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,2060;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,2150;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,2300;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,2410;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,2540;0,0195;-0,1329;0,9870;26,5000;4,2500;44,7500;
11,2610;0,0195;-0,1329;0,9870;27,2500;3,0000;45,2500;
11,2660;0,0195;-0,1329;0,9870;27,2500;3,0000;45,2500;
11,2770;0,0195;-0,1329;0,9870;27,2500;3,0000;45,2500;
11,2920;0,0195;-0,1329;0,9870;27,2500;3,0000;45,2500;
11,3060;0,0195;-0,1329;0,9870;27,2500;3,0000;45,2500;
11,3210;0,0195;-0,1329;0,9870;27,2500;3,0000;45,2500;
11,3350;0,0195;-0,1329;0,9870;27,2500;3,0000;45,2500;
11,3420;0,0235;-0,0958;0,9870;27,2500;3,0000;45,2500;
11,3430;0,0235;-0,0958;0,9870;27,2500;3,0000;45,2500;
11,3530;0,0235;-0,0958;0,9870;27,2500;3,0000;45,2500;
11,3670;0,0235;-0,0958;0,9870;27,2500;3,0000;45,2500;
11,3760;0,0235;-0,0958;0,9870;27,2500;3,0000;45,2500;
11,3870;0,0235;-0,0958;0,9870;27,2500;3,0000;45,2500;
11,4130;0,0235;-0,0958;0,9870;27,2500;3,0000;45,2500;
11,4350;0,0235;-0,0958;0,9870;27,2500;3,0000;45,2500;
11,4510;0,0235;-0,0958;0,9870;27,2500;3,0000;45,2500;
11,4620;0,0235;-0,0958;0,9870;27,5000;4,2500;44,7500;
11,4740;0,0235;-0,0958;0,9870;27,5000;4,2500;44,7500;
11,4900;0,0235;-0,0958;0,9870;27,5000;4,2500;44,7500;
11,4950;0,0235;-0,0958;0,9870;27,5000;4,2500;44,7500;
11,5100;0,0235;-0,0958;0,9870;27,5000;4,2500;44,7500;
11,5230;0,0235;-0,0958;0,9870;27,5000;4,2500;44,7500;
11,5340;0,0235;-0,0958;0,9870;27,5000;4,2500;44,7500;
11,5510;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,5510;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,5530;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,5670;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,5750;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,5840;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,5950;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,6040;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,6160;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,6250;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,6350;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,6470;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,6600;0,0254;-0,0880;0,9909;27,5000;4,2500;44,7500;
11,6650;0,0254;-0,0880;0,9909;27,0000;4,2500;45,0000;
11,6770;0,0254;-0,0880;0,9909;27,0000;4,2500;45,0000;
11,6840;0,0254;-0,0880;0,9909;27,0000;4,2500;45,0000;
11,6930;0,0254;-0,0880;0,9909;27,0000;4,2500;45,0000;
11,7050;0,0254;-0,0880;0,9909;27,0000;4,2500;45,0000;
11,7190;0,0254;-0,0880;0,9909;27,0000;4,2500;45,0000;
11,7260;0,0254;-0,0880;0,9909;27,0000;4,2500;45,0000;
11,7400;0,0254;-0,0880;0,9909;27,0000;4,2500;45,0000;
11,7440;0,0235;-0,0938;0,9890;27,0000;4,2500;45,0000;
11,7440;0,0235;-0,0938;0,9890;27,0000;4,2500;45,0000;
11,7720;0,0235;-0,0938;0,9890;27,0000;4,2500;45,0000;
11,7860;0,0235;-0,0938;0,9890;27,0000;4,2500;45,0000;
11,7970;0,0235;-0,0938;0,9890;27,0000;4,2500;45,0000;
11,8040;0,0235;-0,0938;0,9890;27,0000;4,2500;45,0000;
11,8160;0,0235;-0,0938;0,9890;27,0000;4,2500;45,0000;
11,8230;0,0235;-0,0938;0,9890;27,0000;4,2500;45,0000;
11,8340;0,0235;-0,0938;0,9890;27,0000;4,2500;45,0000;
11,8450;0,0235;-0,0938;0,9890;27,0000;4,2500;45,0000;
11,8550;0,0235;-0,0938;0,9890;27,0000;4,2500;45,0000;
11,8670;0,0235;-0,0938;0,9890;26,5000;4,2500;45,7500;
11,8710;0,0235;-0,0938;0,9890;26,5000;4,2500;45,7500;
11,8860;0,0235;-0,0938;0,9890;26,5000;4,2500;45,7500;
11,8960;0,0235;-0,0938;0,9890;26,5000;4,2500;45,7500;
11,9030;0,0235;-0,0938;0,9890;26,5000;4,2500;45,7500;
11,9160;0,0235;-0,0938;0,9890;26,5000;4,2500;45,7500;
11,9310;0,0235;-0,0938;0,9890;26,5000;4,2500;45,7500;
11,9420;0,0235;-0,0919;0,9890;26,5000;4,2500;45,7500;
11,9430;0,0235;-0,0919;0,9890;26,5000;4,2500;45,7500;
11,9540;0,0235;-0,0919;0,9890;26,5000;4,2500;45,7500;
11,9670;0,0235;-0,0919;0,9890;26,5000;4,2500;45,7500;
11,9780;0,0235;-0,0919;0,9890;26,5000;4,2500;45,7500;
11,9900;0,0235;-0,0919;0,9890;26,5000;4,2500;45,7500;
12,0110;0,0235;-0,0919;0,9890;26,5000;4,2500;45,7500;
12,0300;0,0235;-0,0919;0,9890;26,5000;4,2500;45,7500;
12,0360;0,0235;-0,0919;0,9890;26,5000;4,2500;45,7500;
12,0470;0,0235;-0,0919;0,9890;26,5000;4,2500;45,7500;
12,0570;0,0235;-0,0919;0,9890;26,5000;4,2500;45,7500;
12,0700;0,0235;-0,0919;0,9890;26,7500;4,2500;46,2500;
12,0730;0,0235;-0,0919;0,9890;26,7500;4,2500;46,2500;
12,0900;0,0235;-0,0919;0,9890;26,7500;4,2500;46,2500;
12,1070;0,0235;-0,0919;0,9890;26,7500;4,2500;46,2500;
12,1250;0,0235;-0,0919;0,9890;26,7500;4,2500;46,2500;
12,1370;0,0235;-0,0919;0,9890;26,7500;4,2500;46,2500;
12,1430;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,1440;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,1620;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,1640;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,1760;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,1890;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,1980;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,2060;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,2180;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,2260;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,2370;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,2520;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,2660;0,0235;-0,0938;0,9870;26,7500;4,2500;46,2500;
12,2710;0,0235;-0,0938;0,9870;27,5000;4,5000;45,5000;
12,2830;0,0235;-0,0938;0,9870;27,5000;4,5000;45,5000;
12,3030;0,0235;-0,0938;0,9870;27,5000;4,5000;45,5000;
12,3130;0,0235;-0,0938;0,9870;27,5000;4,5000;45,5000;
12,3230;0,0235;-0,0938;0,9870;27,5000;4,5000;45,5000;
12,3370;0,0235;-0,0938;0,9870;27,5000;4,5000;45,5000;
12,3420;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,3430;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,3520;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,3660;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,3790;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,3950;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,4060;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,4150;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,4250;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,4360;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,4460;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,4550;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,4660;0,0235;-0,0919;0,9890;27,5000;4,5000;45,5000;
12,4700;0,0235;-0,0919;0,9890;27,2500;6,0000;46,0000;
12,4820;0,0235;-0,0919;0,9890;27,2500;6,0000;46,0000;
12,4950;0,0235;-0,0919;0,9890;27,2500;6,0000;46,0000;
12,5060;0,0235;-0,0919;0,9890;27,2500;6,0000;46,0000;
12,5160;0,0235;-0,0919;0,9890;27,2500;6,0000;46,0000;
12,5300;0,0235;-0,0919;0,9890;27,2500;6,0000;46,0000;
12,5420;0,0235;-0,0938;0,9890;27,2500;6,0000;46,0000;
12,5430;0,0235;-0,0938;0,9890;27,2500;6,0000;46,0000;
12,5550;0,0235;-0,0938;0,9890;27,2500;6,0000;46,0000;
12,5700;0,0235;-0,0938;0,9890;27,2500;6,0000;46,0000;
12,5770;0,0235;-0,0938;0,9890;27,2500;6,0000;46,0000;
12,5920;0,0235;-0,0938;0,9890;27,2500;6,0000;46,0000;
12,6130;0,0235;-0,0938;0,9890;27,2500;6,0000;46,0000;
12,6240;0,0235;-0,0938;0,9890;27,2500;6,0000;46,0000;
12,6370;0,0235;-0,0938;0,9890;27,2500;6,0000;46,0000;
12,6500;0,0235;-0,0938;0,9890;27,2500;6,0000;46,0000;
12,6650;0,0235;-0,0938;0,9890;27,2500;6,0000;46,0000;
12,6700;0,0235;-0,0938;0,9890;26,5000;5,0000;46,2500;
12,6750;0,0235;-0,0938;0,9890;26,5000;5,0000;46,2500;
12,6840;0,0235;-0,0938;0,9890;26,5000;5,0000;46,2500;
12,6960;0,0235;-0,0938;0,9890;26,5000;5,0000;46,2500;
12,7060;0,0235;-0,0938;0,9890;26,5000;5,0000;46,2500;
12,7150;0,0235;-0,0938;0,9890;26,5000;5,0000;46,2500;
12,7250;0,0235;-0,0938;0,9890;26,5000;5,0000;46,2500;
12,7400;0,0235;-0,0938;0,9890;26,5000;5,0000;46,2500;
12,7440;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,7440;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,7570;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,7640;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,7840;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,8010;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,8150;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,8240;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,8330;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,8440;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,8550;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,8650;0,0235;-0,0919;0,9890;26,5000;5,0000;46,2500;
12,8700;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
12,8750;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
12,8890;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
12,9120;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
12,9250;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
12,9360;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
12,9430;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
12,9440;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
12,9500;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
12,9580;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
12,9690;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
12,9810;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
13,0000;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
13,0160;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
13,0240;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
13,0360;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
13,0510;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
13,0670;0,0235;-0,0919;0,9890;26,5000;5,7500;45,2500;
13,0710;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,0750;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,0870;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,1000;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,1160;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,1290;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,1380;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,1420;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,1430;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,1540;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,1660;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,1790;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,1910;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,2100;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,2170;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,2300;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,2400;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,2570;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,2650;0,0235;-0,0919;0,9890;27,0000;5,5000;45,2500;
13,2730;0,0235;-0,0919;0,9890;28,2500;5,0000;46,0000;
13,2840;0,0235;-0,0919;0,9890;28,2500;5,0000;46,0000;
13,3030;0,0235;-0,0919;0,9890;28,2500;5,0000;46,0000;
13,3130;0,0235;-0,0919;0,9890;28,2500;5,0000;46,0000;
13,3250;0,0235;-0,0919;0,9890;28,2500;5,0000;46,0000;
13,3330;0,0235;-0,0919;0,9890;28,2500;5,0000;46,0000;
13,3420;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,3430;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,3440;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,3530;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,3630;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,3740;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,3830;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,3930;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,4070;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,4130;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,4250;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,4330;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,4430;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,4530;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,4630;0,0235;-0,0880;0,9890;28,2500;5,0000;46,0000;
13,4780;0,0235;-0,0880;0,9890;27,5000;5,7500;45,0000;
13,4800;0,0235;-0,0880;0,9890;27,5000;5,7500;45,0000;
13,4830;0,0235;-0,0880;0,9890;27,5000;5,7500;45,0000;
13,4940;0,0235;-0,0880;0,9890;27,5000;5,7500;45,0000;
13,5030;0,0235;-0,0880;0,9890;27,5000;5,7500;45,0000;
13,5130;0,0235;-0,0880;0,9890;27,5000;5,7500;45,0000;
13,5250;0,0235;-0,0880;0,9890;27,5000;5,7500;45,0000;
13,5380;0,0235;-0,0880;0,9890;27,5000;5,7500;45,0000;
