
time;gfx;gFy;gFz;Bx;By;Bz;
12,0490;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
12,0590;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
12,0690;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
12,0800;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
12,0900;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
12,0990;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
12,1090;0,0098;-0,1016;0,9890;13,2500;-1,0000;36,2500;
12,1100;0,0098;-0,1016;0,9890;13,2500;-1,0000;36,2500;
12,1110;0,0098;-0,1016;0,9890;13,2500;-1,0000;36,2500;
12,1190;0,0098;-0,1016;0,9890;13,2500;-1,0000;36,2500;
12,1290;0,0098;-0,1016;0,9890;13,2500;-1,0000;36,2500;
12,1390;0,0098;-0,1016;0,9890;13,2500;-1,0000;36,2500;
12,1490;0,0098;-0,1016;0,9890;13,2500;-1,0000;36,2500;
12,1590;0,0098;-0,1016;0,9890;13,2500;-1,0000;36,2500;
12,1690;0,0098;-0,1016;0,9890;13,2500;-1,0000;36,2500;
12,1790;0,0098;-0,1016;0,9890;13,2500;-1,0000;36,2500;
12,1890;0,0098;-0,1016;0,9890;13,2500;-1,0000;36,2500;
12,1910;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,2500;
12,1990;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,2500;
12,2120;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,2500;
12,2270;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,2500;
12,2440;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,2500;
12,2630;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,2500;
12,2740;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,2500;
12,2850;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,2500;
12,2940;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,2500;
12,3010;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,2500;
12,3080;0,0078;-0,0997;0,9890;13,5000;-0,2500;35,2500;
12,3090;0,0078;-0,0997;0,9890;13,5000;-0,2500;35,2500;
12,3150;0,0078;-0,0997;0,9890;13,5000;-0,2500;35,2500;
12,3210;0,0078;-0,0997;0,9890;13,5000;-0,2500;35,2500;
12,3310;0,0078;-0,0997;0,9890;13,5000;-0,2500;35,2500;
12,3410;0,0078;-0,0997;0,9890;13,5000;-0,2500;35,2500;
12,3510;0,0078;-0,0997;0,9890;13,5000;-0,2500;35,2500;
12,3660;0,0078;-0,0997;0,9890;13,5000;-0,2500;35,2500;
12,3860;0,0078;-0,0997;0,9890;13,5000;-0,2500;35,2500;
12,3930;0,0078;-0,0997;0,9890;13,7500;-0,5000;36,0000;
12,4040;0,0078;-0,0997;0,9890;13,7500;-0,5000;36,0000;
12,4130;0,0078;-0,0997;0,9890;13,7500;-0,5000;36,0000;
12,4240;0,0078;-0,0997;0,9890;13,7500;-0,5000;36,0000;
12,4350;0,0078;-0,0997;0,9890;13,7500;-0,5000;36,0000;
12,4580;0,0078;-0,0997;0,9890;13,7500;-0,5000;36,0000;
12,4700;0,0078;-0,0997;0,9890;13,7500;-0,5000;36,0000;
12,4970;0,0078;-0,0997;0,9890;13,7500;-0,5000;36,0000;
12,5000;0,0078;-0,0997;0,9890;13,7500;-0,5000;36,0000;
12,5070;0,0078;-0,0997;0,9870;13,7500;-0,5000;36,0000;
12,5080;0,0078;-0,0997;0,9870;13,7500;-0,5000;36,0000;
12,5130;0,0078;-0,0997;0,9870;13,7500;-0,5000;36,0000;
12,5230;0,0078;-0,0997;0,9870;13,7500;-0,5000;36,0000;
12,5350;0,0078;-0,0997;0,9870;13,7500;-0,5000;36,0000;
12,5420;0,0078;-0,0997;0,9870;13,7500;-0,5000;36,0000;
12,5550;0,0078;-0,0997;0,9870;13,7500;-0,5000;36,0000;
12,5680;0,0078;-0,0997;0,9870;13,7500;-0,5000;36,0000;
12,5880;0,0078;-0,0997;0,9870;13,7500;-0,5000;36,0000;
12,6000;0,0078;-0,0997;0,9870;13,2500;-0,2500;35,0000;
12,6120;0,0078;-0,0997;0,9870;13,2500;-0,2500;35,0000;
12,6310;0,0078;-0,0997;0,9870;13,2500;-0,2500;35,0000;
12,6530;0,0078;-0,0997;0,9870;13,2500;-0,2500;35,0000;
12,6660;0,0078;-0,0997;0,9870;13,2500;-0,2500;35,0000;
12,6810;0,0078;-0,0997;0,9870;13,2500;-0,2500;35,0000;
12,6960;0,0078;-0,0997;0,9870;13,2500;-0,2500;35,0000;
12,7080;0,0098;-0,0997;0,9890;13,2500;-0,2500;35,0000;
12,7090;0,0098;-0,0997;0,9890;13,2500;-0,2500;35,0000;
12,7210;0,0098;-0,0997;0,9890;13,2500;-0,2500;35,0000;
12,7360;0,0098;-0,0997;0,9890;13,2500;-0,2500;35,0000;
12,7580;0,0098;-0,0997;0,9890;13,2500;-0,2500;35,0000;
12,7780;0,0098;-0,0997;0,9890;13,2500;-0,2500;35,0000;
12,7960;0,0098;-0,0997;0,9890;13,2500;-0,2500;35,0000;
12,8010;0,0098;-0,0997;0,9890;13,5000;-0,7500;35,7500;
12,8070;0,0098;-0,0997;0,9890;13,5000;-0,7500;35,7500;
12,8200;0,0098;-0,0997;0,9890;13,5000;-0,7500;35,7500;
12,8310;0,0098;-0,0997;0,9890;13,5000;-0,7500;35,7500;
12,8400;0,0098;-0,0997;0,9890;13,5000;-0,7500;35,7500;
12,8520;0,0098;-0,0997;0,9890;13,5000;-0,7500;35,7500;
12,8600;0,0098;-0,0997;0,9890;13,5000;-0,7500;35,7500;
12,8700;0,0098;-0,0997;0,9890;13,5000;-0,7500;35,7500;
12,8840;0,0098;-0,0997;0,9890;13,5000;-0,7500;35,7500;
12,8960;0,0098;-0,0997;0,9890;13,5000;-0,7500;35,7500;
12,9080;0,0117;-0,0469;0,9890;13,5000;-0,7500;35,7500;
12,9080;0,0117;-0,0469;0,9890;13,5000;-0,7500;35,7500;
12,9200;0,0117;-0,0469;0,9890;13,5000;-0,7500;35,7500;
12,9320;0,0117;-0,0469;0,9890;13,5000;-0,7500;35,7500;
12,9450;0,0117;-0,0469;0,9890;13,5000;-0,7500;35,7500;
12,9560;0,0117;-0,0469;0,9890;13,5000;-0,7500;35,7500;
12,9740;0,0117;-0,0469;0,9890;13,5000;-0,7500;35,7500;
12,9820;0,0117;-0,0469;0,9890;13,5000;-0,7500;35,7500;
12,9930;0,0117;-0,0469;0,9890;13,5000;-0,7500;35,7500;
13,0010;0,0117;-0,0469;0,9890;14,2500;-0,2500;36,2500;
13,0060;0,0117;-0,0469;0,9890;14,2500;-0,2500;36,2500;
13,0130;0,0117;-0,0469;0,9890;14,2500;-0,2500;36,2500;
13,0330;0,0117;-0,0469;0,9890;14,2500;-0,2500;36,2500;
13,0480;0,0117;-0,0469;0,9890;14,2500;-0,2500;36,2500;
13,0670;0,0117;-0,0469;0,9890;14,2500;-0,2500;36,2500;
13,0980;0,0117;-0,0469;0,9890;14,2500;-0,2500;36,2500;
13,1050;0,0117;-0,0469;0,9890;14,2500;-0,2500;36,2500;
13,1090;0,0059;-0,0117;0,9929;14,2500;-0,2500;36,2500;
13,1100;0,0059;-0,0117;0,9929;14,2500;-0,2500;36,2500;
13,1210;0,0059;-0,0117;0,9929;14,2500;-0,2500;36,2500;
13,1330;0,0059;-0,0117;0,9929;14,2500;-0,2500;36,2500;
13,1480;0,0059;-0,0117;0,9929;14,2500;-0,2500;36,2500;
13,1670;0,0059;-0,0117;0,9929;14,2500;-0,2500;36,2500;
13,1860;0,0059;-0,0117;0,9929;14,2500;-0,2500;36,2500;
13,2050;0,0059;-0,0117;0,9929;13,0000;-1,7500;36,5000;
13,2070;0,0059;-0,0117;0,9929;13,0000;-1,7500;36,5000;
13,2150;0,0059;-0,0117;0,9929;13,0000;-1,7500;36,5000;
13,2260;0,0059;-0,0117;0,9929;13,0000;-1,7500;36,5000;
13,2310;0,0059;-0,0117;0,9929;13,0000;-1,7500;36,5000;
13,2400;0,0059;-0,0117;0,9929;13,0000;-1,7500;36,5000;
13,2550;0,0059;-0,0117;0,9929;13,0000;-1,7500;36,5000;
13,2700;0,0059;-0,0117;0,9929;13,0000;-1,7500;36,5000;
13,2810;0,0059;-0,0117;0,9929;13,0000;-1,7500;36,5000;
13,3060;0,0059;-0,0117;0,9929;13,0000;-1,7500;36,5000;
13,3080;0,0156;-0,0117;0,9831;13,0000;-1,7500;36,5000;
13,3080;0,0156;-0,0117;0,9831;13,0000;-1,7500;36,5000;
13,3120;0,0156;-0,0117;0,9831;13,0000;-1,7500;36,5000;
13,3190;0,0156;-0,0117;0,9831;13,0000;-1,7500;36,5000;
13,3290;0,0156;-0,0117;0,9831;13,0000;-1,7500;36,5000;
13,3400;0,0156;-0,0117;0,9831;13,0000;-1,7500;36,5000;
13,3520;0,0156;-0,0117;0,9831;13,0000;-1,7500;36,5000;
13,3600;0,0156;-0,0117;0,9831;13,0000;-1,7500;36,5000;
13,3700;0,0156;-0,0117;0,9831;13,0000;-1,7500;36,5000;
13,3840;0,0156;-0,0117;0,9831;13,0000;-1,7500;36,5000;
13,3960;0,0156;-0,0117;0,9831;13,0000;-1,7500;36,5000;
13,4020;0,0156;-0,0117;0,9831;13,5000;-1,0000;38,2500;
13,4150;0,0156;-0,0117;0,9831;13,5000;-1,0000;38,2500;
13,4340;0,0156;-0,0117;0,9831;13,5000;-1,0000;38,2500;
13,4440;0,0156;-0,0117;0,9831;13,5000;-1,0000;38,2500;
13,4530;0,0156;-0,0117;0,9831;13,5000;-1,0000;38,2500;
13,4630;0,0156;-0,0117;0,9831;13,5000;-1,0000;38,2500;
13,4710;0,0156;-0,0117;0,9831;13,5000;-1,0000;38,2500;
13,4810;0,0156;-0,0117;0,9831;13,5000;-1,0000;38,2500;
13,4960;0,0156;-0,0117;0,9831;13,5000;-1,0000;38,2500;
13,5080;0,0254;-0,0176;0,9518;13,5000;-1,0000;38,2500;
13,5090;0,0254;-0,0176;0,9518;13,5000;-1,0000;38,2500;
13,5130;0,0254;-0,0176;0,9518;13,5000;-1,0000;38,2500;
13,5240;0,0254;-0,0176;0,9518;13,5000;-1,0000;38,2500;
13,5310;0,0254;-0,0176;0,9518;13,5000;-1,0000;38,2500;
13,5410;0,0254;-0,0176;0,9518;13,5000;-1,0000;38,2500;
13,5520;0,0254;-0,0176;0,9518;13,5000;-1,0000;38,2500;
13,5610;0,0254;-0,0176;0,9518;13,5000;-1,0000;38,2500;
13,5750;0,0254;-0,0176;0,9518;13,5000;-1,0000;38,2500;
13,5810;0,0254;-0,0176;0,9518;13,5000;-1,0000;38,2500;
13,5900;0,0254;-0,0176;0,9518;13,5000;-1,0000;38,2500;
13,6100;0,0254;-0,0176;0,9518;14,0000;-1,2500;40,5000;
13,6100;0,0254;-0,0176;0,9518;14,0000;-1,2500;40,5000;
13,6110;0,0254;-0,0176;0,9518;14,0000;-1,2500;40,5000;
13,6190;0,0254;-0,0176;0,9518;14,0000;-1,2500;40,5000;
13,6370;0,0254;-0,0176;0,9518;14,0000;-1,2500;40,5000;
13,6560;0,0254;-0,0176;0,9518;14,0000;-1,2500;40,5000;
13,6720;0,0254;-0,0176;0,9518;14,0000;-1,2500;40,5000;
13,6840;0,0254;-0,0176;0,9518;14,0000;-1,2500;40,5000;
13,6930;0,0254;-0,0176;0,9518;14,0000;-1,2500;40,5000;
13,7060;0,0254;-0,0176;0,9518;14,0000;-1,2500;40,5000;
13,7080;0,0098;-0,0235;0,9968;14,0000;-1,2500;40,5000;
13,7090;0,0098;-0,0235;0,9968;14,0000;-1,2500;40,5000;
13,7170;0,0098;-0,0235;0,9968;14,0000;-1,2500;40,5000;
13,7370;0,0098;-0,0235;0,9968;14,0000;-1,2500;40,5000;
13,7520;0,0098;-0,0235;0,9968;14,0000;-1,2500;40,5000;
13,7650;0,0098;-0,0235;0,9968;14,0000;-1,2500;40,5000;
13,7720;0,0098;-0,0235;0,9968;14,0000;-1,2500;40,5000;
13,7900;0,0098;-0,0235;0,9968;14,0000;-1,2500;40,5000;
13,8060;0,0098;-0,0235;0,9968;15,7500;-1,5000;41,2500;
13,8120;0,0098;-0,0235;0,9968;15,7500;-1,5000;41,2500;
13,8240;0,0098;-0,0235;0,9968;15,7500;-1,5000;41,2500;
13,8310;0,0098;-0,0235;0,9968;15,7500;-1,5000;41,2500;
13,8440;0,0098;-0,0235;0,9968;15,7500;-1,5000;41,2500;
13,8520;0,0098;-0,0235;0,9968;15,7500;-1,5000;41,2500;
13,8610;0,0098;-0,0235;0,9968;15,7500;-1,5000;41,2500;
13,8700;0,0098;-0,0235;0,9968;15,7500;-1,5000;41,2500;
13,8800;0,0098;-0,0235;0,9968;15,7500;-1,5000;41,2500;
13,8910;0,0098;-0,0235;0,9968;15,7500;-1,5000;41,2500;
13,9070;0,0098;-0,0235;0,9968;15,7500;-1,5000;41,2500;
13,9110;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
13,9120;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
13,9140;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
13,9320;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
13,9450;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
13,9550;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
13,9640;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
13,9710;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
13,9850;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
13,9950;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
14,0180;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
14,0310;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
14,0470;0,0156;-0,0195;1,0456;15,7500;-1,5000;41,2500;
14,0520;0,0156;-0,0195;1,0456;14,0000;2,5000;44,7500;
14,0680;0,0156;-0,0195;1,0456;14,0000;2,5000;44,7500;
14,0870;0,0156;-0,0195;1,0456;14,0000;2,5000;44,7500;
14,1060;0,0156;-0,0195;1,0456;14,0000;2,5000;44,7500;
14,1100;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,1110;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,1190;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,1300;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,1480;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,1500;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,1590;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,1830;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,1890;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,2050;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,2090;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,2190;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,2300;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,2390;0,0020;-0,0117;1,0085;14,0000;2,5000;44,7500;
14,2550;0,0020;-0,0117;1,0085;13,2500;3,2500;44,7500;
14,2590;0,0020;-0,0117;1,0085;13,2500;3,2500;44,7500;
14,2700;0,0020;-0,0117;1,0085;13,2500;3,2500;44,7500;
14,2790;0,0020;-0,0117;1,0085;13,2500;3,2500;44,7500;
14,2900;0,0020;-0,0117;1,0085;13,2500;3,2500;44,7500;
14,2990;0,0020;-0,0117;1,0085;13,2500;3,2500;44,7500;
14,3090;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,3100;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,3130;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,3200;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,3330;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,3400;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,3510;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,3620;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,3720;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,3790;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,3910;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,3990;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,4090;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,4190;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,4290;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,4390;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,4490;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,4600;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,4690;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,4790;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,4900;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,4990;0,0117;-0,0039;0,9987;13,2500;3,2500;44,7500;
14,5040;0,0117;-0,0039;0,9987;15,2500;6,0000;44,5000;
14,5080;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,5090;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,5100;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,5190;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,5290;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,5390;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,5490;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,5590;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,5690;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,5810;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,5890;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,6060;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,6090;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,6190;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,6290;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,6390;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,6510;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,6590;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,6690;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,6790;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,6890;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,7000;0,0039;-0,0176;1,0105;15,2500;6,0000;44,5000;
14,7080;0,0567;-0,0274;0,9264;15,2500;6,0000;44,5000;
14,7090;0,0567;-0,0274;0,9264;15,2500;6,0000;44,5000;
14,7110;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,7140;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,7190;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,7290;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,7390;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,7490;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,7590;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,7690;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,7790;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,7890;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,8020;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,8090;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,8190;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,8290;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,8390;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,8490;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,8590;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,8690;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,8790;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,8890;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,9000;0,0567;-0,0274;0,9264;16,2500;8,5000;39,7500;
14,9080;-0,0020;-0,0195;0,9420;16,2500;8,5000;39,7500;
14,9090;-0,0020;-0,0195;0,9420;16,2500;8,5000;39,7500;
14,9130;-0,0020;-0,0195;0,9420;16,2500;8,5000;39,7500;
14,9190;-0,0020;-0,0195;0,9420;16,2500;8,5000;39,7500;
14,9290;-0,0020;-0,0195;0,9420;16,2500;8,5000;39,7500;
14,9390;-0,0020;-0,0195;0,9420;16,2500;8,5000;39,7500;
14,9490;-0,0020;-0,0195;0,9420;16,2500;8,5000;39,7500;
14,9580;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
14,9590;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
14,9690;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
14,9790;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
14,9890;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
14,9990;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
15,0100;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
15,0190;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
15,0290;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
15,0450;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
15,0500;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
15,0600;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
15,0690;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
15,0790;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
15,0890;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
15,0990;-0,0020;-0,0195;0,9420;13,5000;4,5000;34,2500;
15,1070;-0,0156;-0,0078;0,9381;13,5000;4,5000;34,2500;
15,1080;-0,0156;-0,0078;0,9381;13,5000;4,5000;34,2500;
15,1120;-0,0156;-0,0078;0,9381;13,5000;4,5000;34,2500;
15,1190;-0,0156;-0,0078;0,9381;13,5000;4,5000;34,2500;
15,1290;-0,0156;-0,0078;0,9381;13,5000;4,5000;34,2500;
15,1400;-0,0156;-0,0078;0,9381;13,5000;4,5000;34,2500;
15,1490;-0,0156;-0,0078;0,9381;13,5000;4,5000;34,2500;
15,1580;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,1600;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,1690;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,1790;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,1890;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,1990;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,2090;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,2190;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,2290;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,2390;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,2490;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,2720;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,2860;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,2950;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,3010;-0,0156;-0,0078;0,9381;0,0000;15,2500;-11,7500;
15,3130;0,0391;-0,0274;1,0026;0,0000;15,2500;-11,7500;
15,3140;0,0391;-0,0274;1,0026;0,0000;15,2500;-11,7500;
15,3190;0,0391;-0,0274;1,0026;0,0000;15,2500;-11,7500;
15,3300;0,0391;-0,0274;1,0026;0,0000;15,2500;-11,7500;
15,3400;0,0391;-0,0274;1,0026;0,0000;15,2500;-11,7500;
15,3510;0,0391;-0,0274;1,0026;0,0000;15,2500;-11,7500;
15,3610;0,0391;-0,0274;1,0026;0,0000;15,2500;-11,7500;
15,3650;0,0391;-0,0274;1,0026;7,0000;-3,0000;47,2500;
15,3700;0,0391;-0,0274;1,0026;7,0000;-3,0000;47,2500;
15,3800;0,0391;-0,0274;1,0026;7,0000;-3,0000;47,2500;
15,3980;0,0391;-0,0274;1,0026;7,0000;-3,0000;47,2500;
15,4160;0,0391;-0,0274;1,0026;7,0000;-3,0000;47,2500;
15,4340;0,0391;-0,0274;1,0026;7,0000;-3,0000;47,2500;
15,4440;0,0391;-0,0274;1,0026;7,0000;-3,0000;47,2500;
15,4540;0,0391;-0,0274;1,0026;7,0000;-3,0000;47,2500;
15,4680;0,0391;-0,0274;1,0026;7,0000;-3,0000;47,2500;
15,4880;0,0391;-0,0274;1,0026;7,0000;-3,0000;47,2500;
15,5050;0,0391;-0,0274;1,0026;7,0000;-3,0000;47,2500;
15,5090;0,0215;-0,0235;0,9714;7,0000;-3,0000;47,2500;
15,5110;0,0215;-0,0235;0,9714;7,0000;-3,0000;47,2500;
15,5180;0,0215;-0,0235;0,9714;7,0000;-3,0000;47,2500;
15,5380;0,0215;-0,0235;0,9714;7,0000;-3,0000;47,2500;
15,5390;0,0215;-0,0235;0,9714;7,0000;-3,0000;47,2500;
15,5490;0,0215;-0,0235;0,9714;7,0000;-3,0000;47,2500;
15,5660;0,0215;-0,0235;0,9714;7,7500;0,7500;57,2500;
15,5690;0,0215;-0,0235;0,9714;7,7500;0,7500;57,2500;
15,5870;0,0215;-0,0235;0,9714;7,7500;0,7500;57,2500;
15,6010;0,0215;-0,0235;0,9714;7,7500;0,7500;57,2500;
15,6180;0,0215;-0,0235;0,9714;7,7500;0,7500;57,2500;
15,6330;0,0215;-0,0235;0,9714;7,7500;0,7500;57,2500;
15,6470;0,0215;-0,0235;0,9714;7,7500;0,7500;57,2500;
15,6670;0,0215;-0,0235;0,9714;7,7500;0,7500;57,2500;
15,6860;0,0215;-0,0235;0,9714;7,7500;0,7500;57,2500;
15,7040;0,0215;-0,0235;0,9714;7,7500;0,7500;57,2500;
15,7090;0,0078;-0,0215;0,9420;7,7500;0,7500;57,2500;
15,7100;0,0078;-0,0215;0,9420;7,7500;0,7500;57,2500;
15,7270;0,0078;-0,0215;0,9420;7,7500;0,7500;57,2500;
15,7470;0,0078;-0,0215;0,9420;7,7500;0,7500;57,2500;
15,7600;0,0078;-0,0215;0,9420;7,7500;0,7500;57,2500;
15,7650;0,0078;-0,0215;0,9420;7,5000;4,5000;60,0000;
15,7700;0,0078;-0,0215;0,9420;7,5000;4,5000;60,0000;
15,7800;0,0078;-0,0215;0,9420;7,5000;4,5000;60,0000;
15,7900;0,0078;-0,0215;0,9420;7,5000;4,5000;60,0000;
15,8090;0,0078;-0,0215;0,9420;7,5000;4,5000;60,0000;
15,8240;0,0078;-0,0215;0,9420;7,5000;4,5000;60,0000;
15,8350;0,0078;-0,0215;0,9420;7,5000;4,5000;60,0000;
15,8440;0,0078;-0,0215;0,9420;7,5000;4,5000;60,0000;
15,8510;0,0078;-0,0215;0,9420;7,5000;4,5000;60,0000;
